"filename", "language", "Markdown", "JSON", "JavaScript JSX", "Ignore", "JavaScript", "MS SQL", "TypeScript", "JSON with Comments", "TypeScript JSX", "YAML", "CSS", "XML", "HTML", "comment", "blank", "total"
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AddProduct.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 761, 0, 0, 0, 0, 147, 87, 995
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AddressContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 12, 232
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminCategoriesManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 705, 0, 0, 0, 0, 19, 88, 812
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminCommissionRules.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 649, 0, 0, 0, 0, 8, 51, 708
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminDashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1388, 0, 0, 0, 0, 47, 115, 1550
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminDeliveryWallets.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 626, 0, 0, 0, 0, 9, 37, 672
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminModelsManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1138, 0, 0, 0, 0, 36, 121, 1295
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminPayoutManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 676, 0, 0, 0, 0, 12, 55, 743
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminQualitiesManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 708, 0, 0, 0, 0, 20, 83, 811
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminSectorManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 466, 0, 0, 0, 0, 7, 46, 519
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminSlotManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 626, 0, 0, 0, 0, 8, 60, 694
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminVendorManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 918, 0, 0, 0, 0, 14, 83, 1015
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/AdminVendorWallets.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 522, 0, 0, 0, 0, 9, 34, 565
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/Checkout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 779, 0, 0, 0, 0, 6, 68, 853
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/Contact.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 17, 27, 394
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/DeliveryBoyDashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 573, 0, 0, 0, 0, 8, 56, 637
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/DeliveryPartnerDashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1531, 0, 0, 0, 0, 110, 125, 1766
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/Index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 518, 0, 0, 0, 0, 26, 41, 585
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 278, 0, 0, 0, 0, 28, 40, 346
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/MyOrders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 0, 0, 15, 49, 691
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/NotFound.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 3, 18
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/Order.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 986, 0, 0, 0, 0, 54, 127, 1167
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/OrderSuccess.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 745, 0, 0, 0, 0, 33, 87, 865
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/ProfileContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 17, 31, 356
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/ResetPassword.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 9, 27, 286
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/SettingsContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 5, 21, 230
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/Signup.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 409, 0, 0, 0, 0, 19, 38, 466
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/UserProfilePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 6, 12, 149
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/VendorDashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 2402, 0, 0, 0, 0, 358, 216, 2976
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/VendorProductManagement.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 1437, 0, 0, 0, 0, 70, 132, 1639
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/pages/VendorProfile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 0, 183, 29, 697
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/src/vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/supabase/migrations/20250701_update_address_concept.sql", "MS SQL", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 4, 42
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/supabase/migrations/20250702_refactor_address_columns.sql", "MS SQL", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 11, 4, 22
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/supabase/migrations/20250703_create_delivery_slot_system.sql", "MS SQL", 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 12, 14, 139
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/supabase/migrations/20250704_refactor_order_address.sql", "MS SQL", 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 4, 3, 129
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/tailwind.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 5, 2, 201
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/tsconfig.app.json", "JSON", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 31
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 20
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/tsconfig.node.json", "JSON", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 23
"/home/winter/Desktop/UnKnownWorld/Adminnn/Tryodo-Website/vite.config.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 1, 2, 204
"Total", "-", 538, 12643, 473, 0, 267, 275, 5451, 19, 30407, 7080, 609, 1, 264, 2097, 5924, 66048
